position,prev_track_id,next_track_id,prev_artist,next_artist,sonic_sim,genre_sim,hybrid_sim,transition_sim,transition_raw,transition_centered,below_floor,same_artist
0,4afa1f98bfd3bc9c108f131584cd0532,d1e697d895cbfc75145efcda20b4fca1,jay reatard,lost boy,0.9996889075081519,0.8745206594467163,0.8131417600311907,0.9997593130545346,0.9997593130545346,0.9997593130545346,False,False
1,d1e697d895cbfc75145efcda20b4fca1,44d3a4ef1bef274353392f9c75a255a6,lost boy,forth wanderers,0.9999112669834148,0.8777340054512024,0.6278291073556379,0.9997279561898632,0.9997279561898632,0.9997279561898632,False,False
2,44d3a4ef1bef274353392f9c75a255a6,e661e5de0f1025f7f183aacf5d198ceb,forth wanderers,the lost sounds,0.9997638709539903,0.8116011619567871,0.5599817192113472,0.9987769774972507,0.9987769774972507,0.9987769774972507,False,False
3,e661e5de0f1025f7f183aacf5d198ceb,8fd572661e9725c263b31163e407efce,the lost sounds,tyvek,0.9998396177263191,0.4984603226184845,0.7885462968128113,0.9999184597260574,0.9999184597260574,0.9999184597260574,False,False
4,8fd572661e9725c263b31163e407efce,18f34d8c9a98bc0b5534daa19e8c64a1,tyvek,bos angeles,0.9991767419382733,0.5418556928634644,0.641399016474565,0.9988694849678358,0.9988694849678358,0.9988694849678358,False,False
5,18f34d8c9a98bc0b5534daa19e8c64a1,94a1add90ac045aa1865a7cce8bd7d51,bos angeles,angry angles,0.9995852161186844,0.6821274757385254,0.5207837470751422,0.9996417497924535,0.9996417497924535,0.9996417497924535,False,False
6,94a1add90ac045aa1865a7cce8bd7d51,54facc1363517a42d532915e6759532c,angry angles,jay reatard,0.9996663505947332,0.936371386051178,0.7465808500717392,0.9995018064830862,0.9995018064830862,0.9995018064830862,False,False
7,54facc1363517a42d532915e6759532c,1983bd9e6598f3924f170ca406dfd88a,jay reatard,reatards,0.9993122484018201,0.8926171064376831,0.631575340937593,0.9993028099235177,0.9993028099235177,0.9993028099235177,False,False
8,1983bd9e6598f3924f170ca406dfd88a,e5432588e4ee464fff390289fcb36a62,reatards,satanic togas,0.9997643294773263,0.898776113986969,0.7837950386625198,0.9995378117379142,0.9995378117379142,0.9995378117379142,False,False
9,e5432588e4ee464fff390289fcb36a62,69223c9809741f858998a0e1acefdf91,satanic togas,built to spill,0.9983860048103775,0.6854336857795715,0.6050705055008947,0.9988232319394863,0.9988232319394863,0.9988232319394863,False,False
10,69223c9809741f858998a0e1acefdf91,3e4e7c5f3b36202acb012152809c083d,built to spill,ovlov,0.9984181138463585,0.9458448886871338,0.5931125746371899,0.9987655917139419,0.9987655917139419,0.9987655917139419,False,False
11,3e4e7c5f3b36202acb012152809c083d,abbc1ac9f832b7b03625209a1be5ef7c,ovlov,replacements the,0.998277881155201,0.8051674365997314,0.54487790366543,0.9986579655717424,0.9986579655717424,0.9986579655717424,False,False
12,abbc1ac9f832b7b03625209a1be5ef7c,04c0e66f83c422c1a113cf72765d66c9,replacements the,rozwell kid,0.9997653505147256,0.7098612189292908,0.8189872872474768,0.9992941746085285,0.9992941746085285,0.9992941746085285,False,False
13,04c0e66f83c422c1a113cf72765d66c9,2530716155d02aeb334957346f484c1a,rozwell kid,jay reatard,0.9995569691282976,0.7005109786987305,0.7086355795388807,0.9987618307772144,0.9987618307772144,0.9987618307772144,False,False
14,2530716155d02aeb334957346f484c1a,9773f095357b93088c649bc4d44ffb23,jay reatard,split system,0.9996330566895586,0.8768088221549988,0.7256625905407943,0.9993720850158826,0.9993720850158826,0.9993720850158826,False,False
15,9773f095357b93088c649bc4d44ffb23,360147554aaec56dd2a632ddd52e6d61,split system,lost sounds,0.9999834359641799,0.7757412791252136,0.6434374262189665,0.9996663029078346,0.9996663029078346,0.9996663029078346,False,False
16,360147554aaec56dd2a632ddd52e6d61,78440a13cc8af2ca36f060815dd72f2c,lost sounds,cap n jazz,0.9992272505681423,0.620002806186676,0.5700362821632006,0.9994878140835187,0.9994878140835187,0.9994878140835187,False,False
17,78440a13cc8af2ca36f060815dd72f2c,dabd5c5cce4e45dc9a570edf6a63bc5b,cap n jazz,teen suicide,0.999461161869487,0.626059353351593,0.651360225151546,0.99943392649046,0.99943392649046,0.99943392649046,False,False
18,dabd5c5cce4e45dc9a570edf6a63bc5b,ecde6ae6c3a0dff86d1aa10ee5e093cd,teen suicide,good flying birds,0.9997411693150643,0.7481623291969299,0.594909949914593,0.9987965453521421,0.9987965453521421,0.9987965453521421,False,False
19,ecde6ae6c3a0dff86d1aa10ee5e093cd,a82e3146925246f8ed086f8e89d8df64,good flying birds,tv ghost,0.9998101633654244,0.8239138126373291,0.5957623084335182,0.9992286634836329,0.9992286634836329,0.9992286634836329,False,False
20,a82e3146925246f8ed086f8e89d8df64,5c8fd5023962e718e1dc05eab2cdc6ec,tv ghost,jay reatard,0.9998747012898432,0.8034715056419373,0.7996830382856978,0.9998388155794098,0.9998388155794098,0.9998388155794098,False,False
21,5c8fd5023962e718e1dc05eab2cdc6ec,b29f5b1f302f29ca9658534dc51ef3e1,jay reatard,pavement,0.9999727253801216,0.8670088052749634,0.8115286898139946,0.9994792261669656,0.9994792261669656,0.9994792261669656,False,False
22,b29f5b1f302f29ca9658534dc51ef3e1,2219bac3aadb04b531b1ff378dbe706c,pavement,corridor,0.9993715274306009,0.8693507313728333,0.5181690013288637,0.9995038062423489,0.9995038062423489,0.9995038062423489,False,False
23,2219bac3aadb04b531b1ff378dbe706c,cadf4de2fbb8414c0285e88ff770cdbc,corridor,dead kennedys,0.9990864121447219,0.6242884993553162,0.5033146776024725,0.9995483713201763,0.9995483713201763,0.9995483713201763,False,False
24,cadf4de2fbb8414c0285e88ff770cdbc,7eb822e1c84cab9252383ac32dfdb932,dead kennedys,minor threat,0.99993729538554,0.8805930614471436,0.7899439272224417,0.9998834185932037,0.9998834185932037,0.9998834185932037,False,False
25,7eb822e1c84cab9252383ac32dfdb932,725b7d868087ff5329df785f6f61d6de,minor threat,interpol,0.9997022936742792,0.34119558334350586,0.5794407533815675,0.9995014905780966,0.9995014905780966,0.9995014905780966,False,False
26,725b7d868087ff5329df785f6f61d6de,0590fe5d1f5faf14a4799dc2c06728b5,interpol,everyone asked about you,0.9996902924954928,0.585651159286499,0.6286510024167699,0.9996783411205292,0.9996783411205292,0.9996783411205292,False,False
27,0590fe5d1f5faf14a4799dc2c06728b5,5c5a8d7b8c2c2c3b6f486e40f2584f4c,everyone asked about you,stove,0.9996548570715635,0.47783181071281433,0.7482268281854301,0.9994010267943544,0.9994010267943544,0.9994010267943544,False,False
28,5c5a8d7b8c2c2c3b6f486e40f2584f4c,128e87e9e7b904b158e1c705d7f912be,stove,sharp pins,0.999080823967719,0.4712829291820526,0.5493620621762704,0.9989212685050775,0.9989212685050775,0.9989212685050775,False,False
